Date,Stn Code,Residential,Industrial,SO2,NO2,PM10
2011-04-05,345.0,0.0,1.0,2.0,63.0,201.0
2011-04-06,345.0,,,,,
2011-04-07,345.0,,,,,
2011-04-08,345.0,0.0,1.0,2.0,59.0,95.0
2011-04-09,345.0,,,,,
2011-04-10,345.0,0.0,1.0,22.0,72.0,167.0
2011-04-11,345.0,0.0,1.0,4.0,130.0,600.0
2011-04-12,345.0,,,,,
2011-04-13,345.0,0.0,1.0,4.0,87.0,159.0
2011-04-14,345.0,,,,,
2011-04-15,345.0,,,,,
2011-04-16,345.0,,,,,
2011-04-17,345.0,,,,,
2011-04-18,345.0,,,,,
2011-04-19,345.0,,,,,
2011-04-20,345.0,,,,,
2011-04-21,345.0,,,,,
2011-04-22,345.0,,,,,
2011-04-23,345.0,,,,,
2011-04-24,345.0,,,,,
2011-04-25,345.0,,,,,
2011-04-26,345.0,,,,,
2011-04-27,345.0,0.0,1.0,2.0,100.0,173.0
2011-04-28,345.0,0.0,1.0,3.0,88.0,265.0
2011-04-29,345.0,,,,,
2011-04-30,345.0,,,,,
2011-05-01,345.0,0.0,1.0,32.0,56.0,271.0
2011-05-02,345.0,0.0,1.0,20.0,106.0,263.0
2011-05-03,345.0,,,,,
2011-05-04,345.0,,,,,
2011-05-05,345.0,0.0,1.0,2.0,61.0,141.0
2011-05-06,345.0,,,,,
2011-05-07,345.0,,,,,
2011-05-08,345.0,,,,,
2011-05-09,345.0,,,,,
2011-05-10,345.0,,,,,
2011-05-11,345.0,,,,,
2011-05-12,345.0,,,,,
2011-05-13,345.0,0.0,1.0,7.0,69.0,221.0
2011-05-14,345.0,,,,,
2011-05-15,345.0,,,,,
2011-05-16,345.0,,,,,
2011-05-17,345.0,,,,,
2011-05-18,345.0,,,,,
2011-05-19,345.0,,,,,
2011-05-20,345.0,,,,,
2011-05-21,345.0,,,,,
2011-05-22,345.0,,,,,
2011-05-23,345.0,,,,,
2011-05-24,345.0,,,,,
2011-05-25,345.0,,,,,
2011-05-26,345.0,,,,,
2011-05-27,345.0,,,,,
2011-05-28,345.0,,,,,
2011-05-29,345.0,,,,,
2011-05-30,345.0,,,,,
2011-05-31,345.0,,,,,
2011-06-01,345.0,,,,,
2011-06-02,345.0,0.0,1.0,10.0,99.0,229.0
2011-06-03,345.0,,,,,
2011-06-04,345.0,0.0,1.0,10.0,45.0,352.0
2011-06-05,345.0,0.0,1.0,5.0,56.0,160.0
2011-06-06,345.0,,,,,
2011-06-07,345.0,,,,,
2011-06-08,345.0,,,,,
2011-06-09,345.0,,,,,
2011-06-10,345.0,,,,,
2011-06-11,345.0,,,,,
2011-06-12,345.0,,,,,
2011-06-13,345.0,,,,,
2011-06-14,345.0,,,,,
2011-06-15,345.0,0.0,1.0,2.0,41.0,69.0
2011-06-16,345.0,0.0,1.0,3.0,49.0,93.0
2011-06-17,345.0,0.0,1.0,5.0,71.0,108.0
2011-06-18,345.0,,,,,
2011-06-19,345.0,,,,,
2011-06-20,345.0,,,,,
2011-06-21,345.0,0.0,1.0,4.0,49.0,134.0
2011-06-22,345.0,0.0,1.0,5.0,19.0,78.0
2011-06-23,345.0,0.0,1.0,4.0,20.0,109.0
2011-06-24,345.0,,,,,
2011-06-25,345.0,,,,,
2011-06-26,345.0,,,,,
2011-06-27,345.0,,,,,
2011-06-28,345.0,,,,,
2011-06-29,345.0,,,,,
2011-06-30,345.0,,,,,
2011-07-01,345.0,,,,,
2011-07-02,345.0,,,,,
2011-07-03,345.0,0.0,1.0,11.0,53.0,141.0
2011-07-04,345.0,0.0,1.0,11.0,40.0,257.0
2011-07-05,345.0,0.0,1.0,5.0,62.0,235.0
2011-07-06,345.0,,,,,
2011-07-07,345.0,,,,,
2011-07-08,345.0,,,,,
2011-07-09,345.0,,,,,
2011-07-10,345.0,,,,,
2011-07-11,345.0,,,,,
2011-07-12,345.0,,,,,
2011-07-13,345.0,0.0,1.0,2.0,25.0,88.0
2011-07-14,345.0,0.0,1.0,2.0,24.0,70.0
2011-07-15,345.0,0.0,1.0,2.0,26.0,62.0
2011-07-16,345.0,,,,,
2011-07-17,345.0,,,,,
2011-07-18,345.0,,,,,
2011-07-19,345.0,0.0,1.0,2.0,53.0,136.0
2011-07-20,345.0,0.0,1.0,2.0,33.0,112.0
2011-07-21,345.0,0.0,1.0,3.0,41.0,108.0
2011-07-22,345.0,,,,,
2011-07-23,345.0,0.0,1.0,2.0,26.0,59.0
2011-07-24,345.0,0.0,1.0,2.0,19.0,70.0
2011-07-25,345.0,,,,,
2011-07-26,345.0,,,,,
2011-07-27,345.0,,,,,
2011-07-28,345.0,,,,,
2011-07-29,345.0,,,,,
2011-07-30,345.0,,,,,
2011-07-31,345.0,,,,,
2011-08-01,345.0,,,,,
2011-08-02,345.0,0.0,1.0,21.0,77.0,199.0
2011-08-03,345.0,,,,,
2011-08-04,345.0,0.0,1.0,11.0,77.0,178.0
2011-08-05,345.0,,,,,
2011-08-06,345.0,,,,,
2011-08-07,345.0,,,,,
2011-08-08,345.0,,,,,
2011-08-09,345.0,,,,,
2011-08-10,345.0,0.0,1.0,22.0,37.0,256.0
2011-08-11,345.0,,,,,
2011-08-12,345.0,,,,,
2011-08-13,345.0,,,,,
2011-08-14,345.0,,,,,
2011-08-15,345.0,,,,,
2011-08-16,345.0,,,,,
2011-08-17,345.0,0.0,1.0,2.0,60.0,82.0
2011-08-18,345.0,0.0,1.0,2.0,71.0,104.0
2011-08-19,345.0,0.0,1.0,2.0,53.0,50.0
2011-08-20,345.0,,,,,
2011-08-21,345.0,,,,,
2011-08-22,345.0,,,,,
2011-08-23,345.0,,,,,
2011-08-24,345.0,0.0,1.0,2.0,47.0,128.0
2011-08-25,345.0,0.0,1.0,3.0,58.0,138.0
2011-08-26,345.0,,,,,
2011-08-27,345.0,,,,,
2011-08-28,345.0,,,,,
2011-08-29,345.0,,,,,
2011-08-30,345.0,,,,,
2011-08-31,345.0,,,,,
2011-09-01,345.0,,,,,
2011-09-02,345.0,0.0,1.0,18.0,72.0,201.0
2011-09-03,345.0,,,,,
2011-09-04,345.0,,,,,
2011-09-05,345.0,,,,,
2011-09-06,345.0,,,,,
2011-09-07,345.0,,,,,
2011-09-08,345.0,,,,,
2011-09-09,345.0,,,,,
2011-09-10,345.0,0.0,1.0,19.0,32.0,231.0
2011-09-11,345.0,0.0,1.0,20.0,84.0,493.0
2011-09-12,345.0,,,,,
2011-09-13,345.0,0.0,1.0,9.0,49.0,124.0
2011-09-14,345.0,0.0,1.0,7.0,40.0,103.0
2011-09-15,345.0,0.0,1.0,15.0,63.0,78.0
2011-09-16,345.0,,,,,
2011-09-17,345.0,,,,,
2011-09-18,345.0,,,,,
2011-09-19,345.0,,,,,
2011-09-20,345.0,,,,,
2011-09-21,345.0,,,,,
2011-09-22,345.0,,,,,
2011-09-23,345.0,,,,,
2011-09-24,345.0,,,,,
2011-09-25,345.0,,,,,
2011-09-26,345.0,,,,,
2011-09-27,345.0,0.0,1.0,3.0,29.0,124.0
2011-09-28,345.0,0.0,1.0,9.0,30.0,126.0
2011-09-29,345.0,0.0,1.0,14.0,35.0,124.0
2011-09-30,345.0,,,,,
2011-10-01,345.0,,,,,
2011-10-02,345.0,0.0,1.0,22.0,93.0,290.0
2011-10-03,345.0,,,,,
2011-10-04,345.0,,,,,
2011-10-05,345.0,,,,,
2011-10-06,345.0,,,,,
2011-10-07,345.0,,,,,
2011-10-08,345.0,,,,,
2011-10-09,345.0,,,,,
2011-10-10,345.0,0.0,1.0,23.0,40.0,220.0
2011-10-11,345.0,0.0,1.0,17.0,73.0,487.0
2011-10-12,345.0,0.0,1.0,16.0,104.0,184.0
2011-10-13,345.0,0.0,1.0,11.0,57.0,271.0
2011-10-14,345.0,0.0,1.0,25.0,67.0,220.0
2011-10-15,345.0,,,,,
2011-10-16,345.0,,,,,
2011-10-17,345.0,,,,,
2011-10-18,345.0,,,,,
2011-10-19,345.0,,,,,
2011-10-20,345.0,,,,,
2011-10-21,345.0,,,,,
2011-10-22,345.0,,,,,
2011-10-23,345.0,,,,,
2011-10-24,345.0,,,,,
2011-10-25,345.0,,,,,
2011-10-26,345.0,,,,,
2011-10-27,345.0,,,,,
2011-10-28,345.0,,,,,
2011-10-29,345.0,,,,,
2011-10-30,345.0,,,,,
2011-10-31,345.0,,,,,
2011-11-01,345.0,,,,,
2011-11-02,345.0,,,,,
2011-11-03,345.0,,,,,
2011-11-04,345.0,,,,,
2011-11-05,345.0,0.0,1.0,2.0,55.0,245.0
2011-11-06,345.0,,,,,
2011-11-07,345.0,,,,,
2011-11-08,345.0,,,,,
2011-11-09,345.0,,,,,
2011-11-10,345.0,,,,,
2011-11-11,345.0,0.0,1.0,3.0,67.0,292.0
2011-11-12,345.0,0.0,1.0,14.0,104.0,296.0
2011-11-13,345.0,,,,,
2011-11-14,345.0,,,,,
2011-11-15,345.0,,,,,
2011-11-16,345.0,0.0,1.0,8.0,125.0,426.0
2011-11-17,345.0,0.0,1.0,7.0,121.0,414.0
2011-11-18,345.0,,,,,
2011-11-19,345.0,,,,,
2011-11-20,345.0,,,,,
2011-11-21,345.0,,,,,
2011-11-22,345.0,,,,,
2011-11-23,345.0,,,,,
2011-11-24,345.0,,,,,
2011-11-25,345.0,,,,,
2011-11-26,345.0,,,,,
2011-11-27,345.0,,,,,
2011-11-28,345.0,,,,,
2011-11-29,345.0,,,,,
2011-11-30,345.0,,,,,
2011-12-01,345.0,,,,,
2011-12-02,345.0,,,,,
2011-12-03,345.0,,,,,
2011-12-04,345.0,0.0,1.0,10.0,73.0,203.0
2011-12-05,345.0,0.0,1.0,2.0,56.0,233.0
2011-12-06,345.0,,,,,
2011-12-07,345.0,,,,,
2011-12-08,345.0,,,,,
2011-12-09,345.0,,,,,
2011-12-10,345.0,0.0,1.0,11.0,73.0,253.0
2011-12-11,345.0,,,,,
2011-12-12,345.0,0.0,1.0,22.0,109.0,476.0
2011-12-13,345.0,,,,,
2011-12-14,345.0,,,,,
2011-12-15,345.0,,,,,
2011-12-16,345.0,0.0,1.0,15.0,116.0,501.0
2011-12-17,345.0,0.0,1.0,10.0,139.0,484.0
2011-12-18,345.0,,,,,
2011-12-19,345.0,,,,,
2011-12-20,345.0,,,,,
2011-12-21,345.0,,,,,
2011-12-22,345.0,,,,,
2011-12-23,345.0,,,,,
2011-12-24,345.0,,,,,
2011-12-25,345.0,,,,,
2011-12-26,345.0,,,,,
2011-12-27,345.0,,,,,
2011-12-28,345.0,,,,,
2011-12-29,345.0,,,,,
2011-12-30,345.0,,,,,
2011-12-31,345.0,,,,,
2012-01-01,345.0,,,,,
2012-01-02,345.0,0.0,1.0,8.0,77.0,289.0
2012-01-03,345.0,0.0,1.0,35.0,117.0,302.0
2012-01-04,345.0,,,,,
2012-01-05,345.0,0.0,1.0,3.0,96.0,201.0
2012-01-06,345.0,,,,,
2012-01-07,345.0,,,,,
2012-01-08,345.0,,,,,
2012-01-09,345.0,,,,,
2012-01-10,345.0,,,,,
2012-01-11,345.0,0.0,1.0,6.0,108.0,666.0
2012-01-12,345.0,,,,,
2012-01-13,345.0,,,,,
2012-01-14,345.0,0.0,1.0,43.0,113.0,405.0
2012-01-15,345.0,0.0,1.0,10.0,89.0,213.0
2012-01-16,345.0,0.0,1.0,15.0,71.0,218.0
2012-01-17,345.0,,,,,
2012-01-18,345.0,,,,,
2012-01-19,345.0,0.0,1.0,21.0,98.0,378.0
2012-01-20,345.0,0.0,1.0,24.0,110.0,274.0
2012-01-21,345.0,0.0,1.0,29.0,85.0,265.0
2012-01-22,345.0,,,,,
2012-01-23,345.0,,,,,
2012-01-24,345.0,,,,,
2012-01-25,345.0,,,,,
2012-01-26,345.0,,,,,
2012-01-27,345.0,,,,,
2012-01-28,345.0,,,,,
2012-01-29,345.0,,,,,
2012-01-30,345.0,,,,,
2012-01-31,345.0,,,,,
2012-02-01,345.0,,,,,
2012-02-02,345.0,0.0,1.0,17.0,96.0,454.0
2012-02-02,345.0,0.0,1.0,49.0,81.0,244.0
2012-02-03,345.0,,,,,
2012-02-04,345.0,,,,,
2012-02-05,345.0,0.0,1.0,6.0,94.0,194.0
2012-02-06,345.0,,,,,
2012-02-07,345.0,,,,,
2012-02-08,345.0,,,,,
2012-02-09,345.0,,,,,
2012-02-10,345.0,,,,,
2012-02-11,345.0,0.0,1.0,5.0,109.0,700.0
2012-02-12,345.0,,,,,
2012-02-13,345.0,,,,,
2012-02-14,345.0,,,,,
2012-02-15,345.0,,,,,
2012-02-16,345.0,,,,,
2012-02-17,345.0,,,,,
2012-02-18,345.0,,,,,
2012-02-19,345.0,,,,,
2012-02-20,345.0,,,,,
2012-02-21,345.0,0.0,1.0,30.0,88.0,226.0
2012-02-22,345.0,0.0,1.0,45.0,119.0,225.0
2012-02-23,345.0,,,,,
2012-02-24,345.0,,,,,
2012-02-25,345.0,,,,,
2012-02-26,345.0,,,,,
2012-02-27,345.0,,,,,
2012-02-28,345.0,,,,,
2012-02-29,345.0,,,,,
2012-03-01,345.0,,,,,
2012-03-02,345.0,0.0,1.0,25.0,93.0,304.0
2012-03-03,345.0,0.0,1.0,34.0,114.0,275.0
2012-03-04,345.0,0.0,1.0,6.0,91.0,307.0
2012-03-05,345.0,0.0,1.0,2.0,92.0,223.0
2012-03-06,345.0,0.0,1.0,4.0,83.0,253.0
2012-03-07,345.0,,,,,
2012-03-08,345.0,,,,,
2012-03-09,345.0,,,,,
2012-03-10,345.0,,,,,
2012-03-11,345.0,0.0,1.0,7.0,102.0,603.0
2012-03-12,345.0,,,,,
2012-03-13,345.0,,,,,
2012-03-14,345.0,,,,,
2012-03-15,345.0,,,,,
2012-03-16,345.0,,,,,
2012-03-17,345.0,,,,,
2012-03-18,345.0,,,,,
2012-03-19,345.0,,,,,
2012-03-20,345.0,0.0,1.0,14.0,73.0,843.0
2012-03-21,345.0,0.0,1.0,28.0,66.0,527.0
2012-03-22,345.0,0.0,1.0,26.0,56.0,379.0
2012-03-23,345.0,,,,,
2012-03-24,345.0,0.0,1.0,11.0,102.0,296.0
2012-03-25,345.0,0.0,1.0,4.0,58.0,208.0
2012-03-26,345.0,,,,,
2012-03-27,345.0,,,,,
2012-03-28,345.0,,,,,
2012-03-29,345.0,,,,,
2012-03-30,345.0,,,,,
2012-03-31,345.0,,,,,
2012-04-01,345.0,,,,,
2012-04-02,345.0,,,,,
2012-04-03,345.0,,,,,
2012-04-04,345.0,0.0,1.0,2.0,76.0,240.0
2012-04-05,345.0,,,,,
2012-04-06,345.0,0.0,1.0,4.0,108.0,232.0
2012-04-07,345.0,,,,,
2012-04-08,345.0,,,,,
2012-04-09,345.0,0.0,1.0,2.0,47.0,62.0
2012-04-10,345.0,,,,,
2012-04-11,345.0,,,,,
2012-04-12,345.0,,,,,
2012-04-13,345.0,,,,,
2012-04-14,345.0,,,,,
2012-04-15,345.0,,,,,
2012-04-16,345.0,,,,,
2012-04-17,345.0,0.0,1.0,7.0,86.0,169.0
2012-04-18,345.0,0.0,1.0,8.0,68.0,188.0
2012-04-19,345.0,0.0,1.0,9.0,54.0,194.0
2012-04-20,345.0,,,,,
2012-04-21,345.0,,,,,
2012-04-22,345.0,,,,,
2012-04-23,345.0,,,,,
2012-04-24,345.0,,,,,
2012-04-25,345.0,,,,,
2012-04-26,345.0,,,,,
2012-04-27,345.0,,,,,
2012-04-28,345.0,,,,,
2012-04-29,345.0,,,,,
2012-04-30,345.0,,,,,
2012-05-01,345.0,,,,,
2012-05-02,345.0,,,,,
2012-05-03,345.0,,,,,
2012-05-04,345.0,0.0,1.0,4.0,99.0,224.0
2012-05-05,345.0,,,,,
2012-05-06,345.0,0.0,1.0,5.0,100.0,167.0
2012-05-07,345.0,,,,,
2012-05-08,345.0,,,,,
2012-05-09,345.0,0.0,1.0,2.0,39.0,58.0
2012-05-10,345.0,,,,,
2012-05-11,345.0,,,,,
2012-05-12,345.0,,,,,
2012-05-13,345.0,,,,,
2012-05-14,345.0,,,,,
2012-05-15,345.0,,,,,
2012-05-16,345.0,,,,,
2012-05-17,345.0,,,,,
2012-05-18,345.0,0.0,1.0,2.0,53.0,299.0
2012-05-19,345.0,0.0,1.0,7.0,50.0,652.0
2012-05-20,345.0,0.0,1.0,9.0,84.0,389.0
2012-05-21,345.0,,,,,
2012-05-22,345.0,,,,,
2012-05-23,345.0,,,,,
2012-05-24,345.0,,,,,
2012-05-25,345.0,,,,,
2012-05-26,345.0,,,,,
2012-05-27,345.0,,,,,
2012-05-28,345.0,,,,,
2012-05-29,345.0,0.0,1.0,3.0,105.0,362.0
2012-05-30,345.0,0.0,1.0,4.0,70.0,448.0
2012-05-31,345.0,,,,,
2012-06-01,345.0,,,,,
2012-06-02,345.0,,,,,
2012-06-03,345.0,,,,,
2012-06-04,345.0,,,,,
2012-06-05,345.0,,,,,
2012-06-06,345.0,,,,,
2012-06-07,345.0,,,,,
2012-06-08,345.0,,,,,
2012-06-09,345.0,0.0,1.0,2.0,36.0,70.0
2012-06-10,345.0,,,,,
2012-06-11,345.0,,,,,
2012-06-12,345.0,,,,,
2012-06-13,345.0,,,,,
2012-06-14,345.0,,,,,
2012-06-15,345.0,,,,,
2012-06-16,345.0,,,,,
2012-06-17,345.0,,,,,
2012-06-18,345.0,,,,,
2012-06-19,345.0,0.0,1.0,5.0,70.0,193.0
2012-06-20,345.0,0.0,1.0,2.0,29.0,228.0
2012-06-21,345.0,,,,,
2012-06-22,345.0,,,,,
2012-06-23,345.0,,,,,
2012-06-24,345.0,,,,,
2012-06-25,345.0,,,,,
2012-06-26,345.0,,,,,
2012-06-27,345.0,,,,,
2012-06-28,345.0,,,,,
2012-06-29,345.0,,,,,
2012-06-30,345.0,,,,,
2012-07-01,345.0,0.0,1.0,10.0,87.0,193.0
2012-07-02,345.0,0.0,1.0,25.0,61.0,177.0
2012-07-03,345.0,,,,,
2012-07-04,345.0,,,,,
2012-07-05,345.0,,,,,
2012-07-06,345.0,0.0,1.0,12.0,65.0,269.0
2012-07-07,345.0,,,,,
2012-07-08,345.0,0.0,1.0,2.0,68.0,182.0
2012-07-09,345.0,,,,,
2012-07-10,345.0,,,,,
2012-07-11,345.0,,,,,
2012-07-12,345.0,,,,,
2012-07-13,345.0,,,,,
2012-07-14,345.0,,,,,
2012-07-15,345.0,,,,,
2012-07-16,345.0,,,,,
2012-07-17,345.0,0.0,1.0,4.0,62.0,181.0
2012-07-18,345.0,0.0,1.0,10.0,56.0,285.0
2012-07-19,345.0,0.0,1.0,11.0,53.0,226.0
2012-07-20,345.0,,,,,
2012-07-21,345.0,0.0,1.0,3.0,38.0,65.0
2012-07-22,345.0,0.0,1.0,3.0,43.0,113.0
2012-07-23,345.0,0.0,1.0,5.0,64.0,120.0
2012-07-24,345.0,,,,,
2012-07-25,345.0,,,,,
2012-07-26,345.0,,,,,
2012-07-27,345.0,0.0,1.0,2.0,61.0,106.0
2012-07-28,345.0,0.0,1.0,4.0,68.0,89.0
2012-07-29,345.0,,,,,
2012-07-30,345.0,,,,,
2012-07-31,345.0,,,,,
2012-08-01,345.0,0.0,1.0,17.0,83.0,245.0
2012-08-02,345.0,0.0,1.0,39.0,72.0,199.0
2012-08-03,345.0,,,,,
2012-08-04,345.0,,,,,
2012-08-05,345.0,,,,,
2012-08-06,345.0,0.0,1.0,8.0,70.0,225.0
2012-08-07,345.0,,,,,
2012-08-08,345.0,0.0,1.0,3.0,71.0,110.0
2012-08-09,345.0,,,,,
2012-08-10,345.0,,,,,
2012-08-11,345.0,,,,,
2012-08-12,345.0,,,,,
2012-08-13,345.0,,,,,
2012-08-14,345.0,,,,,
2012-08-15,345.0,,,,,
2012-08-16,345.0,,,,,
2012-08-17,345.0,0.0,1.0,2.0,38.0,153.0
2012-08-18,345.0,0.0,1.0,2.0,64.0,135.0
2012-08-19,345.0,0.0,1.0,2.0,60.0,116.0
2012-08-20,345.0,,,,,
2012-08-21,345.0,,,,,
2012-08-22,345.0,,,,,
2012-08-23,345.0,,,,,
2012-08-24,345.0,0.0,1.0,2.0,52.0,43.0
2012-08-25,345.0,0.0,1.0,2.0,50.0,76.0
2012-08-26,345.0,,,,,
2012-08-27,345.0,,,,,
2012-08-28,345.0,,,,,
2012-08-29,345.0,,,,,
2012-08-30,345.0,,,,,
2012-08-31,345.0,,,,,
2012-09-01,345.0,,,,,
2012-09-02,345.0,0.0,1.0,34.0,56.0,257.0
2012-09-03,345.0,,,,,
2012-09-04,345.0,,,,,
2012-09-05,345.0,,,,,
2012-09-06,345.0,0.0,1.0,4.0,67.0,288.0
2012-09-07,345.0,,,,,
2012-09-08,345.0,0.0,1.0,2.0,60.0,92.0
2012-09-09,345.0,,,,,
2012-09-10,345.0,0.0,1.0,18.0,118.0,311.0
2012-09-11,345.0,,,,,
2012-09-12,345.0,,,,,
2012-09-13,345.0,0.0,1.0,2.0,23.0,91.0
2012-09-14,345.0,0.0,1.0,2.0,26.0,41.0
2012-09-15,345.0,,,,,
2012-09-16,345.0,,,,,
2012-09-17,345.0,,,,,
2012-09-18,345.0,,,,,
2012-09-19,345.0,,,,,
2012-09-20,345.0,,,,,
2012-09-21,345.0,,,,,
2012-09-22,345.0,,,,,
2012-09-23,345.0,,,,,
2012-09-24,345.0,,,,,
2012-09-25,345.0,0.0,1.0,2.0,69.0,211.0
2012-09-26,345.0,0.0,1.0,2.0,58.0,158.0
2012-09-27,345.0,,,,,
2012-09-28,345.0,,,,,
2012-09-29,345.0,,,,,
2012-09-30,345.0,,,,,
2012-10-01,345.0,,,,,
2012-10-02,345.0,,,,,
2012-10-03,345.0,,,,,
2012-10-04,345.0,0.0,1.0,5.0,43.0,185.0
2012-10-05,345.0,,,,,
2012-10-06,345.0,,,,,
2012-10-07,345.0,,,,,
2012-10-08,345.0,,,,,
2012-10-09,345.0,,,,,
2012-10-10,345.0,0.0,1.0,15.0,110.0,348.0
2012-10-11,345.0,,,,,
2012-10-12,345.0,,,,,
2012-10-13,345.0,,,,,
2012-10-14,345.0,,,,,
2012-10-15,345.0,,,,,
2012-10-16,345.0,0.0,1.0,9.0,95.0,286.0
2012-10-17,345.0,0.0,1.0,18.0,84.0,306.0
2012-10-18,345.0,0.0,1.0,13.0,110.0,389.0
2012-10-19,345.0,,,,,
2012-10-20,345.0,,,,,
2012-10-21,345.0,,,,,
2012-10-22,345.0,,,,,
2012-10-23,345.0,,,,,
2012-10-24,345.0,,,,,
2012-10-25,345.0,0.0,1.0,3.0,119.0,439.0
2012-10-26,345.0,0.0,1.0,8.0,126.0,531.0
2012-10-27,345.0,,,,,
2012-10-28,345.0,,,,,
2012-10-29,345.0,,,,,
2012-10-30,345.0,,,,,
2012-10-31,345.0,,,,,
2012-11-01,345.0,,,,,
2012-11-02,345.0,,,,,
2012-11-03,345.0,,,,,
2012-11-04,345.0,0.0,1.0,8.0,89.0,138.0
2012-11-05,345.0,,,,,
2012-11-06,345.0,,,,,
2012-11-07,345.0,,,,,
2012-11-08,345.0,,,,,
2012-11-09,345.0,,,,,
2012-11-10,345.0,0.0,1.0,6.0,117.0,325.0
2012-11-11,345.0,,,,,
2012-11-12,345.0,0.0,1.0,17.0,71.0,188.0
2012-11-13,345.0,,,,,
2012-11-14,345.0,,,,,
2012-11-15,345.0,,,,,
2012-11-16,345.0,,,,,
2012-11-17,345.0,,,,,
2012-11-18,345.0,,,,,
2012-11-19,345.0,,,,,
2012-11-20,345.0,,,,,
2012-11-21,345.0,0.0,1.0,12.0,117.0,450.0
2012-11-22,345.0,0.0,1.0,19.0,130.0,486.0
2012-11-23,345.0,,,,,
2012-11-24,345.0,,,,,
2012-11-25,345.0,,,,,
2012-11-26,345.0,,,,,
2012-11-27,345.0,0.0,1.0,6.0,106.0,293.0
2012-11-28,345.0,0.0,1.0,3.0,121.0,296.0
