Date,Stn Code,Residential,Industrial,SO2,NO2,PM10
2011-04-10,146.0,,,,,
2011-04-11,146.0,1.0,0.0,2.0,138.0,692.0
2011-04-12,146.0,,,,,
2011-04-13,146.0,1.0,0.0,2.0,81.0,375.0
2011-04-14,146.0,1.0,0.0,5.0,97.0,337.0
2011-04-15,146.0,,,,,
2011-04-16,146.0,,,,,
2011-04-17,146.0,,,,,
2011-04-18,146.0,,,,,
2011-04-19,146.0,1.0,0.0,3.0,74.0,259.0
2011-04-20,146.0,1.0,0.0,3.0,76.0,233.0
2011-04-21,146.0,,,,,
2011-04-22,146.0,,,,,
2011-04-23,146.0,,,,,
2011-04-24,146.0,,,,,
2011-04-25,146.0,,,,,
2011-04-26,146.0,,,,,
2011-04-27,146.0,,,,,
2011-04-28,146.0,,,,,
2011-04-29,146.0,,,,,
2011-04-30,146.0,,,,,
2011-05-01,146.0,1.0,0.0,2.0,54.0,187.0
2011-05-02,146.0,,,,,
2011-05-03,146.0,,,,,
2011-05-04,146.0,1.0,0.0,7.0,72.0,291.0
2011-05-05,146.0,,,,,
2011-05-06,146.0,,,,,
2011-05-07,146.0,1.0,0.0,2.0,64.0,137.0
2011-05-08,146.0,,,,,
2011-05-09,146.0,,,,,
2011-05-10,146.0,,,,,
2011-05-11,146.0,,,,,
2011-05-12,146.0,,,,,
2011-05-13,146.0,1.0,0.0,2.0,72.0,373.0
2011-05-14,146.0,1.0,0.0,2.0,54.0,365.0
2011-05-15,146.0,,,,,
2011-05-16,146.0,,,,,
2011-05-17,146.0,,,,,
2011-05-18,146.0,,,,,
2011-05-19,146.0,1.0,0.0,3.0,40.0,355.0
2011-05-20,146.0,1.0,0.0,4.0,56.0,564.0
2011-05-21,146.0,1.0,0.0,5.0,50.0,165.0
2011-05-22,146.0,,,,,
2011-05-23,146.0,,,,,
2011-05-24,146.0,1.0,0.0,3.0,65.0,364.0
2011-05-25,146.0,1.0,0.0,7.0,64.0,331.0
2011-05-26,146.0,,,,,
2011-05-27,146.0,,,,,
2011-05-28,146.0,,,,,
2011-05-29,146.0,,,,,
2011-05-30,146.0,,,,,
2011-05-31,146.0,,,,,
2011-06-01,146.0,,,,,
2011-06-02,146.0,,,,,
2011-06-03,146.0,,,,,
2011-06-04,146.0,1.0,0.0,8.0,62.0,288.0
2011-06-05,146.0,,,,,
2011-06-06,146.0,,,,,
2011-06-07,146.0,1.0,0.0,2.0,51.0,112.0
2011-06-08,146.0,,,,,
2011-06-09,146.0,,,,,
2011-06-10,146.0,,,,,
2011-06-11,146.0,,,,,
2011-06-12,146.0,,,,,
2011-06-13,146.0,,,,,
2011-06-14,146.0,,,,,
2011-06-15,146.0,,,,,
2011-06-16,146.0,,,,,
2011-06-17,146.0,,,,,
2011-06-18,146.0,,,,,
2011-06-19,146.0,,,,,
2011-06-20,146.0,,,,,
2011-06-21,146.0,1.0,0.0,3.0,46.0,183.0
2011-06-22,146.0,1.0,0.0,2.0,24.0,131.0
2011-06-23,146.0,1.0,0.0,4.0,26.0,131.0
2011-06-24,146.0,,,,,
2011-06-25,146.0,,,,,
2011-06-26,146.0,,,,,
2011-06-27,146.0,,,,,
2011-06-28,146.0,,,,,
2011-06-29,146.0,,,,,
2011-06-30,146.0,,,,,
2011-07-01,146.0,,,,,
2011-07-02,146.0,,,,,
2011-07-03,146.0,,,,,
2011-07-04,146.0,1.0,0.0,8.0,66.0,215.0
2011-07-05,146.0,,,,,
2011-07-06,146.0,1.0,0.0,2.0,42.0,389.0
2011-07-07,146.0,1.0,0.0,4.0,40.0,83.0
2011-07-08,146.0,,,,,
2011-07-09,146.0,1.0,0.0,2.0,82.0,107.0
2011-07-10,146.0,,,,,
2011-07-11,146.0,,,,,
2011-07-12,146.0,,,,,
2011-07-13,146.0,1.0,0.0,2.0,24.0,78.0
2011-07-14,146.0,1.0,0.0,2.0,22.0,65.0
2011-07-15,146.0,1.0,0.0,2.0,17.0,68.0
2011-07-16,146.0,,,,,
2011-07-17,146.0,,,,,
2011-07-18,146.0,,,,,
2011-07-19,146.0,,,,,
2011-07-20,146.0,,,,,
2011-07-21,146.0,,,,,
2011-07-22,146.0,,,,,
2011-07-23,146.0,,,,,
2011-07-24,146.0,,,,,
2011-07-25,146.0,,,,,
2011-07-26,146.0,,,,,
2011-07-27,146.0,1.0,0.0,2.0,66.0,79.0
2011-07-28,146.0,1.0,0.0,2.0,56.0,78.0
2011-07-29,146.0,,,,,
2011-07-30,146.0,,,,,
2011-07-31,146.0,,,,,
2011-08-01,146.0,,,,,
2011-08-02,146.0,1.0,0.0,6.0,87.0,279.0
2011-08-03,146.0,1.0,0.0,3.0,56.0,180.0
2011-08-04,146.0,,,,,
2011-08-05,146.0,,,,,
2011-08-06,146.0,1.0,0.0,2.0,52.0,308.0
2011-08-07,146.0,,,,,
2011-08-08,146.0,,,,,
2011-08-09,146.0,1.0,0.0,2.0,59.0,73.0
2011-08-10,146.0,,,,,
2011-08-11,146.0,,,,,
2011-08-12,146.0,,,,,
2011-08-13,146.0,,,,,
2011-08-14,146.0,,,,,
2011-08-15,146.0,,,,,
2011-08-16,146.0,,,,,
2011-08-17,146.0,1.0,0.0,2.0,71.0,137.0
2011-08-18,146.0,1.0,0.0,2.0,72.0,111.0
2011-08-19,146.0,1.0,0.0,2.0,57.0,72.0
2011-08-20,146.0,,,,,
2011-08-21,146.0,,,,,
2011-08-22,146.0,,,,,
2011-08-23,146.0,,,,,
2011-08-24,146.0,,,,,
2011-08-25,146.0,,,,,
2011-08-26,146.0,,,,,
2011-08-27,146.0,,,,,
2011-08-28,146.0,,,,,
2011-08-29,146.0,,,,,
2011-08-30,146.0,,,,,
2011-08-31,146.0,,,,,
2011-09-01,146.0,,,,,
2011-09-02,146.0,1.0,0.0,4.0,87.0,202.0
2011-09-03,146.0,1.0,0.0,11.0,83.0,248.0
2011-09-04,146.0,,,,,
2011-09-05,146.0,,,,,
2011-09-06,146.0,1.0,0.0,3.0,61.0,288.0
2011-09-07,146.0,,,,,
2011-09-08,146.0,1.0,0.0,3.0,38.0,77.0
2011-09-09,146.0,1.0,0.0,3.0,65.0,87.0
2011-09-10,146.0,,,,,
2011-09-11,146.0,,,,,
2011-09-12,146.0,,,,,
2011-09-13,146.0,1.0,0.0,2.0,71.0,152.0
2011-09-14,146.0,1.0,0.0,3.0,37.0,116.0
2011-09-15,146.0,1.0,0.0,2.0,32.0,86.0
2011-09-16,146.0,,,,,
2011-09-17,146.0,,,,,
2011-09-18,146.0,,,,,
2011-09-19,146.0,,,,,
2011-09-20,146.0,1.0,0.0,2.0,39.0,76.0
2011-09-21,146.0,1.0,0.0,2.0,45.0,116.0
2011-09-22,146.0,,,,,
2011-09-23,146.0,,,,,
2011-09-24,146.0,,,,,
2011-09-25,146.0,,,,,
2011-09-26,146.0,,,,,
2011-09-27,146.0,,,,,
2011-09-28,146.0,,,,,
2011-09-29,146.0,,,,,
2011-09-30,146.0,,,,,
2011-10-01,146.0,,,,,
2011-10-02,146.0,1.0,0.0,12.0,74.0,265.0
2011-10-03,146.0,,,,,
2011-10-04,146.0,,,,,
2011-10-05,146.0,,,,,
2011-10-06,146.0,,,,,
2011-10-07,146.0,,,,,
2011-10-08,146.0,1.0,0.0,2.0,38.0,49.0
2011-10-09,146.0,,,,,
2011-10-10,146.0,,,,,
2011-10-11,146.0,,,,,
2011-10-12,146.0,,,,,
2011-10-13,146.0,1.0,0.0,2.0,73.0,162.0
2011-10-14,146.0,1.0,0.0,3.0,73.0,215.0
2011-10-15,146.0,,,,,
2011-10-16,146.0,,,,,
2011-10-17,146.0,,,,,
2011-10-18,146.0,,,,,
2011-10-19,146.0,1.0,0.0,6.0,113.0,295.0
2011-10-20,146.0,1.0,0.0,6.0,117.0,353.0
2011-10-21,146.0,1.0,0.0,3.0,119.0,457.0
2011-10-22,146.0,,,,,
2011-10-23,146.0,,,,,
2011-10-24,146.0,,,,,
2011-10-25,146.0,,,,,
2011-10-26,146.0,,,,,
2011-10-27,146.0,,,,,
2011-10-28,146.0,1.0,0.0,3.0,112.0,363.0
2011-10-29,146.0,1.0,0.0,4.0,108.0,404.0
2011-10-30,146.0,,,,,
2011-10-31,146.0,,,,,
2011-11-01,146.0,1.0,0.0,5.0,68.0,456.0
2011-11-02,146.0,,,,,
2011-11-03,146.0,,,,,
2011-11-04,146.0,,,,,
2011-11-05,146.0,,,,,
2011-11-06,146.0,,,,,
2011-11-07,146.0,,,,,
2011-11-08,146.0,,,,,
2011-11-09,146.0,,,,,
2011-11-10,146.0,,,,,
2011-11-11,146.0,,,,,
2011-11-12,146.0,,,,,
2011-11-13,146.0,,,,,
2011-11-14,146.0,,,,,
2011-11-15,146.0,1.0,0.0,5.0,128.0,388.0
2011-11-16,146.0,1.0,0.0,4.0,118.0,323.0
2011-11-17,146.0,1.0,0.0,4.0,119.0,333.0
2011-11-18,146.0,,,,,
2011-11-19,146.0,,,,,
2011-11-20,146.0,,,,,
2011-11-21,146.0,,,,,
2011-11-22,146.0,,,,,
2011-11-23,146.0,,,,,
2011-11-24,146.0,,,,,
2011-11-25,146.0,,,,,
2011-11-26,146.0,,,,,
2011-11-27,146.0,,,,,
2011-11-28,146.0,1.0,0.0,9.0,68.0,275.0
2011-11-29,146.0,1.0,0.0,10.0,64.0,214.0
2011-11-30,146.0,,,,,
2011-12-01,146.0,1.0,0.0,12.0,99.0,612.0
2011-12-02,146.0,,,,,
2011-12-03,146.0,,,,,
2011-12-04,146.0,1.0,0.0,5.0,76.0,331.0
2011-12-05,146.0,1.0,0.0,2.0,51.0,361.0
2011-12-06,146.0,,,,,
2011-12-07,146.0,,,,,
2011-12-08,146.0,,,,,
2011-12-09,146.0,,,,,
2011-12-10,146.0,1.0,0.0,2.0,78.0,126.0
2011-12-11,146.0,,,,,
2011-12-12,146.0,,,,,
2011-12-13,146.0,,,,,
2011-12-14,146.0,,,,,
2011-12-15,146.0,,,,,
2011-12-16,146.0,,,,,
2011-12-17,146.0,,,,,
2011-12-18,146.0,,,,,
2011-12-19,146.0,,,,,
2011-12-20,146.0,,,,,
2011-12-21,146.0,,,,,
2011-12-22,146.0,1.0,0.0,12.0,112.0,397.0
2011-12-23,146.0,1.0,0.0,21.0,112.0,397.0
2011-12-24,146.0,1.0,0.0,33.0,75.0,420.0
2011-12-25,146.0,,,,,
2011-12-26,146.0,,,,,
2011-12-27,146.0,1.0,0.0,27.0,114.0,639.0
2011-12-28,146.0,1.0,0.0,19.0,113.0,596.0
2011-12-29,146.0,,,,,
2011-12-30,146.0,,,,,
2011-12-31,146.0,,,,,
2012-01-01,146.0,,,,,
2012-01-02,146.0,,,,,
2012-01-03,146.0,1.0,0.0,30.0,113.0,283.0
2012-01-04,146.0,,,,,
2012-01-05,146.0,,,,,
2012-01-06,146.0,,,,,
2012-01-07,146.0,,,,,
2012-01-08,146.0,,,,,
2012-01-09,146.0,,,,,
2012-01-10,146.0,,,,,
2012-01-11,146.0,1.0,0.0,4.0,123.0,453.0
2012-01-12,146.0,,,,,
2012-01-13,146.0,,,,,
2012-01-14,146.0,,,,,
2012-01-15,146.0,,,,,
2012-01-16,146.0,,,,,
2012-01-17,146.0,,,,,
2012-01-18,146.0,,,,,
2012-01-19,146.0,,,,,
2012-01-20,146.0,,,,,
2012-01-21,146.0,,,,,
2012-01-22,146.0,,,,,
2012-01-23,146.0,,,,,
2012-01-24,146.0,,,,,
2012-01-25,146.0,,,,,
2012-01-26,146.0,,,,,
2012-01-27,146.0,1.0,0.0,16.0,115.0,303.0
2012-01-28,146.0,1.0,0.0,16.0,110.0,245.0
2012-01-29,146.0,,,,,
2012-01-30,146.0,,,,,
2012-01-31,146.0,,,,,
2012-02-01,146.0,,,,,
2012-02-02,146.0,,,,,
2012-02-03,146.0,1.0,0.0,21.0,91.0,151.0
2012-02-04,146.0,,,,,
2012-02-05,146.0,1.0,0.0,4.0,123.0,378.0
2012-02-06,146.0,,,,,
2012-02-07,146.0,,,,,
2012-02-08,146.0,1.0,0.0,2.0,57.0,142.0
2012-02-09,146.0,,,,,
2012-02-10,146.0,,,,,
2012-02-11,146.0,1.0,0.0,5.0,128.0,496.0
2012-02-12,146.0,,,,,
2012-02-13,146.0,,,,,
2012-02-14,146.0,,,,,
2012-02-15,146.0,1.0,0.0,10.0,109.0,202.0
2012-02-16,146.0,1.0,0.0,24.0,110.0,195.0
2012-02-17,146.0,1.0,0.0,16.0,101.0,233.0
2012-02-18,146.0,,,,,
2012-02-19,146.0,,,,,
2012-02-20,146.0,,,,,
2012-02-21,146.0,1.0,0.0,18.0,113.0,283.0
2012-02-22,146.0,1.0,0.0,31.0,107.0,285.0
2012-02-23,146.0,,,,,
2012-02-24,146.0,,,,,
2012-02-25,146.0,,,,,
2012-02-26,146.0,,,,,
2012-02-27,146.0,,,,,
2012-02-28,146.0,,,,,
2012-02-29,146.0,,,,,
2012-03-01,146.0,1.0,0.0,15.0,115.0,425.0
2012-03-02,146.0,,,,,
2012-03-03,146.0,1.0,0.0,18.0,96.0,155.0
2012-03-04,146.0,1.0,0.0,2.0,121.0,505.0
2012-03-05,146.0,,,,,
2012-03-06,146.0,,,,,
2012-03-07,146.0,1.0,0.0,3.0,43.0,120.0
2012-03-08,146.0,1.0,0.0,3.0,67.0,154.0
2012-03-09,146.0,,,,,
2012-03-10,146.0,1.0,0.0,2.0,119.0,250.0
2012-03-11,146.0,,,,,
2012-03-12,146.0,,,,,
2012-03-13,146.0,,,,,
2012-03-14,146.0,1.0,0.0,5.0,72.0,166.0
2012-03-15,146.0,1.0,0.0,11.0,84.0,184.0
2012-03-16,146.0,1.0,0.0,12.0,102.0,272.0
2012-03-17,146.0,,,,,
2012-03-18,146.0,,,,,
2012-03-19,146.0,,,,,
2012-03-20,146.0,,,,,
2012-03-21,146.0,,,,,
2012-03-22,146.0,,,,,
2012-03-23,146.0,,,,,
2012-03-24,146.0,,,,,
2012-03-25,146.0,,,,,
2012-03-26,146.0,,,,,
2012-03-27,146.0,1.0,0.0,21.0,94.0,314.0
2012-03-28,146.0,1.0,0.0,14.0,59.0,317.0
2012-03-29,146.0,,,,,
2012-03-30,146.0,,,,,
2012-03-31,146.0,,,,,
2012-04-01,146.0,1.0,0.0,21.0,112.0,415.0
2012-04-02,146.0,,,,,
2012-04-03,146.0,,,,,
2012-04-04,146.0,,,,,
2012-04-05,146.0,,,,,
2012-04-06,146.0,,,,,
2012-04-07,146.0,1.0,0.0,2.0,41.0,154.0
2012-04-08,146.0,1.0,0.0,3.0,62.0,86.0
2012-04-09,146.0,1.0,0.0,4.0,52.0,106.0
2012-04-10,146.0,1.0,0.0,2.0,109.0,284.0
2012-04-11,146.0,,,,,
2012-04-12,146.0,1.0,0.0,15.0,119.0,273.0
2012-04-13,146.0,,,,,
2012-04-14,146.0,,,,,
2012-04-15,146.0,,,,,
2012-04-16,146.0,,,,,
2012-04-17,146.0,1.0,0.0,2.0,98.0,219.0
2012-04-18,146.0,1.0,0.0,4.0,87.0,201.0
2012-04-19,146.0,1.0,0.0,2.0,75.0,227.0
2012-04-20,146.0,,,,,
2012-04-21,146.0,,,,,
2012-04-22,146.0,,,,,
2012-04-23,146.0,,,,,
2012-04-24,146.0,1.0,0.0,7.0,96.0,232.0
2012-04-25,146.0,1.0,0.0,10.0,95.0,241.0
2012-04-26,146.0,1.0,0.0,4.0,75.0,220.0
2012-04-27,146.0,,,,,
2012-04-28,146.0,,,,,
2012-04-29,146.0,,,,,
2012-04-30,146.0,,,,,
2012-05-01,146.0,,,,,
2012-05-02,146.0,,,,,
2012-05-03,146.0,,,,,
2012-05-04,146.0,,,,,
2012-05-05,146.0,,,,,
2012-05-06,146.0,1.0,0.0,13.0,77.0,201.0
2012-05-07,146.0,1.0,0.0,2.0,63.0,171.0
2012-05-08,146.0,,,,,
2012-05-09,146.0,1.0,0.0,2.0,36.0,90.0
2012-05-10,146.0,1.0,0.0,3.0,112.0,241.0
2012-05-11,146.0,,,,,
2012-05-12,146.0,1.0,0.0,12.0,101.0,248.0
2012-05-13,146.0,,,,,
2012-05-14,146.0,,,,,
2012-05-15,146.0,,,,,
2012-05-16,146.0,,,,,
2012-05-17,146.0,,,,,
2012-05-18,146.0,,,,,
2012-05-19,146.0,,,,,
2012-05-20,146.0,,,,,
2012-05-21,146.0,,,,,
2012-05-22,146.0,,,,,
2012-05-23,146.0,1.0,0.0,4.0,95.0,437.0
2012-05-24,146.0,1.0,0.0,4.0,81.0,290.0
2012-05-25,146.0,1.0,0.0,2.0,59.0,438.0
2012-05-26,146.0,,,,,
2012-05-27,146.0,,,,,
2012-05-28,146.0,,,,,
2012-05-29,146.0,,,,,
2012-05-30,146.0,,,,,
2012-05-31,146.0,,,,,
2012-06-01,146.0,,,,,
2012-06-02,146.0,,,,,
2012-06-03,146.0,,,,,
2012-06-04,146.0,,,,,
2012-06-05,146.0,,,,,
2012-06-06,146.0,,,,,
2012-06-07,146.0,,,,,
2012-06-08,146.0,,,,,
2012-06-09,146.0,1.0,0.0,2.0,27.0,85.0
2012-06-10,146.0,,,,,
2012-06-11,146.0,1.0,0.0,4.0,134.0,589.0
2012-06-12,146.0,1.0,0.0,12.0,106.0,212.0
2012-06-13,146.0,,,,,
2012-06-14,146.0,,,,,
2012-06-15,146.0,,,,,
2012-06-16,146.0,,,,,
2012-06-17,146.0,,,,,
2012-06-18,146.0,,,,,
2012-06-19,146.0,1.0,0.0,2.0,77.0,312.0
2012-06-20,146.0,1.0,0.0,2.0,40.0,515.0
2012-06-21,146.0,1.0,0.0,2.0,42.0,406.0
2012-06-22,146.0,1.0,0.0,2.0,47.0,372.0
2012-06-23,146.0,,,,,
2012-06-24,146.0,,,,,
2012-06-25,146.0,,,,,
2012-06-26,146.0,1.0,0.0,2.0,62.0,530.0
2012-06-27,146.0,1.0,0.0,2.0,83.0,307.0
2012-06-28,146.0,1.0,0.0,2.0,66.0,295.0
2012-06-29,146.0,1.0,0.0,2.0,50.0,284.0
2012-06-30,146.0,,,,,
2012-07-01,146.0,,,,,
2012-07-02,146.0,1.0,0.0,14.0,100.0,195.0
2012-07-03,146.0,,,,,
2012-07-04,146.0,,,,,
2012-07-05,146.0,,,,,
2012-07-06,146.0,,,,,
2012-07-07,146.0,,,,,
2012-07-08,146.0,1.0,0.0,2.0,61.0,102.0
2012-07-09,146.0,,,,,
2012-07-10,146.0,,,,,
2012-07-11,146.0,1.0,0.0,5.0,131.0,577.0
2012-07-12,146.0,,,,,
2012-07-13,146.0,1.0,0.0,2.0,64.0,98.0
2012-07-14,146.0,,,,,
2012-07-15,146.0,,,,,
2012-07-16,146.0,,,,,
2012-07-17,146.0,,,,,
2012-07-18,146.0,,,,,
2012-07-19,146.0,,,,,
2012-07-20,146.0,,,,,
2012-07-21,146.0,,,,,
2012-07-22,146.0,,,,,
2012-07-23,146.0,,,,,
2012-07-24,146.0,1.0,0.0,2.0,50.0,116.0
2012-07-25,146.0,1.0,0.0,5.0,50.0,82.0
2012-07-26,146.0,1.0,0.0,3.0,55.0,110.0
2012-07-27,146.0,,,,,
2012-07-28,146.0,,,,,
2012-07-29,146.0,,,,,
2012-07-30,146.0,,,,,
2012-07-31,146.0,,,,,
2012-08-01,146.0,,,,,
2012-08-02,146.0,1.0,0.0,15.0,100.0,168.0
2012-08-03,146.0,,,,,
2012-08-04,146.0,,,,,
2012-08-05,146.0,,,,,
2012-08-06,146.0,,,,,
2012-08-07,146.0,,,,,
2012-08-08,146.0,1.0,0.0,2.0,54.0,72.0
2012-08-09,146.0,,,,,
2012-08-10,146.0,,,,,
2012-08-11,146.0,1.0,0.0,16.0,119.0,285.0
2012-08-12,146.0,,,,,
2012-08-13,146.0,,,,,
2012-08-14,146.0,,,,,
2012-08-15,146.0,,,,,
2012-08-16,146.0,,,,,
2012-08-17,146.0,,,,,
2012-08-18,146.0,,,,,
2012-08-19,146.0,,,,,
2012-08-20,146.0,,,,,
2012-08-21,146.0,,,,,
2012-08-22,146.0,1.0,0.0,3.0,50.0,49.0
2012-08-23,146.0,1.0,0.0,2.0,50.0,68.0
2012-08-24,146.0,,,,,
2012-08-25,146.0,,,,,
2012-08-26,146.0,,,,,
2012-08-27,146.0,,,,,
2012-08-28,146.0,,,,,
2012-08-29,146.0,,,,,
2012-08-30,146.0,,,,,
2012-08-31,146.0,,,,,
2012-09-01,146.0,,,,,
2012-09-02,146.0,1.0,0.0,12.0,84.0,222.0
2012-09-03,146.0,,,,,
2012-09-04,146.0,,,,,
2012-09-05,146.0,1.0,0.0,2.0,102.0,343.0
2012-09-06,146.0,,,,,
2012-09-07,146.0,,,,,
2012-09-08,146.0,1.0,0.0,2.0,45.0,64.0
2012-09-09,146.0,,,,,
2012-09-10,146.0,1.0,0.0,5.0,128.0,248.0
2012-09-11,146.0,,,,,
2012-09-12,146.0,,,,,
2012-09-13,146.0,,,,,
2012-09-14,146.0,,,,,
2012-09-15,146.0,,,,,
2012-09-16,146.0,,,,,
2012-09-17,146.0,,,,,
2012-09-18,146.0,1.0,0.0,2.0,61.0,79.0
2012-09-19,146.0,1.0,0.0,2.0,60.0,111.0
2012-09-20,146.0,1.0,0.0,2.0,66.0,107.0
2012-09-21,146.0,,,,,
2012-09-22,146.0,,,,,
2012-09-23,146.0,,,,,
2012-09-24,146.0,,,,,
2012-09-25,146.0,1.0,0.0,2.0,75.0,163.0
2012-09-26,146.0,1.0,0.0,2.0,80.0,151.0
2012-09-27,146.0,,,,,
2012-09-28,146.0,,,,,
2012-09-29,146.0,,,,,
2012-09-30,146.0,,,,,
2012-10-01,146.0,1.0,0.0,19.0,95.0,320.0
2012-10-02,146.0,,,,,
2012-10-03,146.0,,,,,
2012-10-04,146.0,1.0,0.0,5.0,96.0,197.0
2012-10-05,146.0,1.0,0.0,2.0,68.0,415.0
2012-10-06,146.0,,,,,
2012-10-07,146.0,,,,,
2012-10-08,146.0,,,,,
2012-10-09,146.0,,,,,
2012-10-10,146.0,1.0,0.0,11.0,132.0,255.0
2012-10-11,146.0,,,,,
2012-10-12,146.0,,,,,
2012-10-13,146.0,,,,,
2012-10-14,146.0,,,,,
2012-10-15,146.0,,,,,
2012-10-16,146.0,,,,,
2012-10-17,146.0,,,,,
2012-10-18,146.0,,,,,
2012-10-19,146.0,,,,,
2012-10-20,146.0,,,,,
2012-10-21,146.0,,,,,
2012-10-22,146.0,,,,,
2012-10-23,146.0,,,,,
2012-10-24,146.0,,,,,
2012-10-25,146.0,1.0,0.0,2.0,141.0,339.0
2012-10-26,146.0,1.0,0.0,5.0,189.0,329.0
2012-10-27,146.0,1.0,0.0,13.0,153.0,322.0
2012-10-28,146.0,,,,,
2012-10-29,146.0,,,,,
2012-10-30,146.0,,,,,
2012-10-31,146.0,,,,,
2012-11-01,146.0,1.0,0.0,10.0,81.0,427.0
2012-11-02,146.0,,,,,
2012-11-03,146.0,,,,,
2012-11-04,146.0,1.0,0.0,6.0,95.0,149.0
2012-11-05,146.0,1.0,0.0,2.0,104.0,211.0
2012-11-06,146.0,,,,,
2012-11-07,146.0,,,,,
2012-11-08,146.0,,,,,
2012-11-09,146.0,,,,,
2012-11-10,146.0,,,,,
2012-11-11,146.0,,,,,
2012-11-12,146.0,1.0,0.0,5.0,87.0,201.0
2012-11-13,146.0,,,,,
2012-11-14,146.0,,,,,
2012-11-15,146.0,1.0,0.0,5.0,116.0,450.0
2012-11-16,146.0,1.0,0.0,7.0,108.0,519.0
2012-11-17,146.0,1.0,0.0,7.0,91.0,361.0
2012-11-18,146.0,,,,,
2012-11-19,146.0,,,,,
2012-11-20,146.0,,,,,
2012-11-21,146.0,,,,,
2012-11-22,146.0,,,,,
2012-11-23,146.0,,,,,
2012-11-24,146.0,,,,,
2012-11-25,146.0,,,,,
2012-11-26,146.0,,,,,
2012-11-27,146.0,,,,,
