Date,Stn Code,Residential,Industrial,SO2,NO2,PM10
2011-08-13,58.0,,,,,
2011-08-14,58.0,,,,,
2011-08-15,58.0,,,,,
2011-08-16,58.0,0.0,1.0,4.0,42.0,91.0
2011-08-17,58.0,,,,,
2011-08-18,58.0,,,,,
2011-08-19,58.0,0.0,1.0,4.0,54.0,51.0
2011-08-20,58.0,,,,,
2011-08-21,58.0,,,,,
2011-08-22,58.0,,,,,
2011-08-23,58.0,,,,,
2011-08-24,58.0,,,,,
2011-08-25,58.0,0.0,1.0,4.0,42.0,178.0
2011-08-26,58.0,,,,,
2011-08-27,58.0,,,,,
2011-08-28,58.0,,,,,
2011-08-29,58.0,,,,,
2011-08-30,58.0,,,,,
2011-08-31,58.0,,,,,
2011-09-01,58.0,,,,,
2011-09-02,58.0,,,,,
2011-09-03,58.0,0.0,1.0,5.0,51.0,276.0
2011-09-04,58.0,,,,,
2011-09-05,58.0,,,,,
2011-09-06,58.0,,,,,
2011-09-07,58.0,,,,,
2011-09-08,58.0,,,,,
2011-09-09,58.0,,,,,
2011-09-10,58.0,,,,,
2011-09-11,58.0,0.0,1.0,5.0,43.0,386.0
2011-09-12,58.0,,,,,
2011-09-13,58.0,,,,,
2011-09-14,58.0,0.0,1.0,4.0,48.0,89.0
2011-09-15,58.0,,,,,
2011-09-16,58.0,,,,,
2011-09-17,58.0,,,,,
2011-09-18,58.0,,,,,
2011-09-19,58.0,0.0,1.0,4.0,44.0,109.0
2011-09-20,58.0,,,,,
2011-09-21,58.0,,,,,
2011-09-22,58.0,0.0,1.0,4.0,49.0,97.0
2011-09-23,58.0,,,,,
2011-09-24,58.0,,,,,
2011-09-25,58.0,,,,,
2011-09-26,58.0,,,,,
2011-09-27,58.0,0.0,1.0,4.0,52.0,87.0
2011-09-28,58.0,,,,,
2011-09-29,58.0,,,,,
2011-09-30,58.0,,,,,
2011-10-01,58.0,,,,,
2011-10-02,58.0,,,,,
2011-10-03,58.0,,,,,
2011-10-04,58.0,,,,,
2011-10-05,58.0,0.0,1.0,5.0,57.0,299.0
2011-10-06,58.0,0.0,1.0,4.0,46.0,141.0
2011-10-07,58.0,,,,,
2011-10-08,58.0,0.0,1.0,4.0,35.0,140.0
2011-10-09,58.0,,,,,
2011-10-10,58.0,,,,,
2011-10-11,58.0,,,,,
2011-10-12,58.0,,,,,
2011-10-13,58.0,,,,,
2011-10-14,58.0,,,,,
2011-10-15,58.0,,,,,
2011-10-16,58.0,,,,,
2011-10-17,58.0,0.0,1.0,5.0,58.0,349.0
2011-10-18,58.0,,,,,
2011-10-19,58.0,,,,,
2011-10-20,58.0,0.0,1.0,6.0,59.0,486.0
2011-10-21,58.0,,,,,
2011-10-22,58.0,,,,,
2011-10-23,58.0,,,,,
2011-10-24,58.0,,,,,
2011-10-25,58.0,,,,,
2011-10-26,58.0,,,,,
2011-10-27,58.0,,,,,
2011-10-28,58.0,0.0,1.0,6.0,67.0,193.0
2011-10-29,58.0,,,,,
2011-10-30,58.0,,,,,
2011-10-31,58.0,,,,,
2011-11-01,58.0,0.0,1.0,5.0,49.0,365.0
2011-11-02,58.0,0.0,1.0,5.0,47.0,202.0
2011-11-03,58.0,,,,,
2011-11-04,58.0,,,,,
2011-11-05,58.0,,,,,
2011-11-06,58.0,,,,,
2011-11-07,58.0,,,,,
2011-11-08,58.0,,,,,
2011-11-09,58.0,,,,,
2011-11-10,58.0,,,,,
2011-11-11,58.0,,,,,
2011-11-12,58.0,,,,,
2011-11-13,58.0,,,,,
2011-11-14,58.0,,,,,
2011-11-15,58.0,0.0,1.0,5.0,46.0,305.0
2011-11-16,58.0,,,,,
2011-11-17,58.0,,,,,
2011-11-18,58.0,0.0,1.0,5.0,53.0,356.0
2011-11-19,58.0,,,,,
2011-11-20,58.0,,,,,
2011-11-21,58.0,,,,,
2011-11-22,58.0,,,,,
2011-11-23,58.0,0.0,1.0,6.0,47.0,312.0
2011-11-24,58.0,,,,,
2011-11-25,58.0,,,,,
2011-11-26,58.0,,,,,
2011-11-27,58.0,,,,,
2011-11-28,58.0,0.0,1.0,5.0,52.0,411.0
2011-11-29,58.0,,,,,
2011-11-30,58.0,,,,,
2011-12-01,58.0,,,,,
2011-12-02,58.0,,,,,
2011-12-03,58.0,,,,,
2011-12-04,58.0,,,,,
2011-12-05,58.0,,,,,
2011-12-06,58.0,,,,,
2011-12-07,58.0,0.0,1.0,5.0,57.0,217.0
2011-12-08,58.0,,,,,
2011-12-09,58.0,,,,,
2011-12-10,58.0,0.0,1.0,5.0,53.0,
2011-12-11,58.0,,,,,
2011-12-12,58.0,,,,,
2011-12-13,58.0,0.0,1.0,6.0,58.0,234.0
2011-12-14,58.0,,,,,
2011-12-15,58.0,,,,,
2011-12-16,58.0,0.0,1.0,5.0,52.0,462.0
2011-12-17,58.0,,,,,
2011-12-18,58.0,,,,,
2011-12-19,58.0,,,,,
2011-12-20,58.0,,,,,
2011-12-21,58.0,0.0,1.0,5.0,55.0,417.0
2011-12-22,58.0,,,,,
2011-12-23,58.0,,,,,
2011-12-24,58.0,,,,,
2011-12-25,58.0,,,,,
2011-12-26,58.0,0.0,1.0,7.0,65.0,356.0
2011-12-27,58.0,,,,,
2011-12-28,58.0,,,,,
2011-12-29,58.0,0.0,1.0,4.0,55.0,373.0
2011-12-30,58.0,,,,,
2011-12-31,58.0,,,,,
2012-01-01,58.0,,,,,
2012-01-02,58.0,,,,,
2012-01-03,58.0,,,,,
2012-01-04,58.0,,,,,
2012-01-05,58.0,,,,,
2012-01-06,58.0,,,,,
2012-01-07,58.0,,,,,
2012-01-08,58.0,,,,,
2012-01-09,58.0,,,,,
2012-01-10,58.0,,,,,
2012-01-11,58.0,,,,,
2012-01-12,58.0,,,,,
2012-01-13,58.0,,,,,
2012-01-14,58.0,,,,,
2012-01-15,58.0,,,,,
2012-01-16,58.0,,,,,
2012-01-17,58.0,,,,,
2012-01-18,58.0,,,,,
2012-01-19,58.0,,,,,
2012-01-20,58.0,,,,,
2012-01-21,58.0,,,,,
2012-01-22,58.0,,,,,
2012-01-23,58.0,,,,,
2012-01-24,58.0,,,,,
2012-01-25,58.0,,,,,
2012-01-26,58.0,,,,,
2012-01-27,58.0,,,,,
2012-01-28,58.0,,,,,
2012-01-29,58.0,,,,,
2012-01-30,58.0,,,,,
2012-01-31,58.0,,,,,
2012-02-01,58.0,,,,,
2012-02-02,58.0,,,,,
2012-02-03,58.0,,,,,
2012-02-04,58.0,,,,,
2012-02-05,58.0,,,,,
2012-02-06,58.0,,,,,
2012-02-07,58.0,,,,,
2012-02-08,58.0,,,,,
2012-02-09,58.0,,,,,
2012-02-10,58.0,,,,,
2012-02-11,58.0,,,,,
2012-02-12,58.0,,,,,
2012-02-13,58.0,,,,,
2012-02-14,58.0,,,,,
2012-02-15,58.0,,,,,
2012-02-16,58.0,,,,,
2012-02-17,58.0,,,,,
2012-02-18,58.0,,,,,
2012-02-19,58.0,,,,,
2012-02-20,58.0,,,,,
2012-02-21,58.0,,,,,
2012-02-22,58.0,,,,,
2012-02-23,58.0,,,,,
2012-02-24,58.0,,,,,
2012-02-25,58.0,,,,,
2012-02-26,58.0,,,,,
2012-02-27,58.0,,,,,
2012-02-28,58.0,,,,,
2012-02-29,58.0,,,,,
2012-03-01,58.0,,,,,
2012-03-02,58.0,,,,,
2012-03-03,58.0,,,,,
2012-03-04,58.0,,,,,
2012-03-05,58.0,,,,,
2012-03-06,58.0,,,,,
2012-03-07,58.0,,,,,
2012-03-08,58.0,,,,,
2012-03-09,58.0,,,,,
2012-03-10,58.0,,,,,
2012-03-11,58.0,,,,,
2012-03-12,58.0,,,,,
2012-03-13,58.0,,,,,
2012-03-14,58.0,,,,,
2012-03-15,58.0,,,,,
2012-03-16,58.0,,,,,
2012-03-17,58.0,,,,,
2012-03-18,58.0,,,,,
2012-03-19,58.0,,,,,
2012-03-20,58.0,,,,,
2012-03-21,58.0,,,,,
2012-03-22,58.0,,,,,
2012-03-23,58.0,,,,,
2012-03-24,58.0,,,,,
2012-03-25,58.0,,,,,
2012-03-26,58.0,,,,,
2012-03-27,58.0,,,,,
2012-03-28,58.0,,,,,
2012-03-29,58.0,,,,,
2012-03-30,58.0,,,,,
2012-03-31,58.0,,,,,
2012-04-01,58.0,,,,,
2012-04-02,58.0,,,,,
2012-04-03,58.0,,,,,
2012-04-04,58.0,,,,,
2012-04-05,58.0,,,,,
2012-04-06,58.0,,,,,
2012-04-07,58.0,,,,,
2012-04-08,58.0,,,,,
2012-04-09,58.0,,,,,
2012-04-10,58.0,,,,,
2012-04-11,58.0,,,,,
2012-04-12,58.0,,,,,
2012-04-13,58.0,,,,,
2012-04-14,58.0,,,,,
2012-04-15,58.0,,,,,
2012-04-16,58.0,,,,,
2012-04-17,58.0,,,,,
2012-04-18,58.0,,,,,
2012-04-19,58.0,,,,,
2012-04-20,58.0,,,,,
2012-04-21,58.0,,,,,
2012-04-22,58.0,,,,,
2012-04-23,58.0,,,,,
2012-04-24,58.0,,,,,
2012-04-25,58.0,,,,,
2012-04-26,58.0,,,,,
2012-04-27,58.0,,,,,
2012-04-28,58.0,,,,,
2012-04-29,58.0,,,,,
2012-04-30,58.0,,,,,
2012-05-01,58.0,,,,,
2012-05-02,58.0,,,,,
2012-05-03,58.0,,,,,
2012-05-04,58.0,,,,,
2012-05-05,58.0,,,,,
2012-05-06,58.0,,,,,
2012-05-07,58.0,,,,,
2012-05-08,58.0,,,,,
2012-05-09,58.0,,,,,
2012-05-10,58.0,,,,,
2012-05-11,58.0,,,,,
2012-05-12,58.0,,,,,
2012-05-13,58.0,,,,,
2012-05-14,58.0,,,,,
2012-05-15,58.0,,,,,
2012-05-16,58.0,,,,,
2012-05-17,58.0,,,,,
2012-05-18,58.0,,,,,
2012-05-19,58.0,,,,,
2012-05-20,58.0,,,,,
2012-05-21,58.0,,,,,
2012-05-22,58.0,,,,,
2012-05-23,58.0,,,,,
2012-05-24,58.0,,,,,
2012-05-25,58.0,,,,,
2012-05-26,58.0,,,,,
2012-05-27,58.0,,,,,
2012-05-28,58.0,,,,,
2012-05-29,58.0,,,,,
2012-05-30,58.0,,,,,
2012-05-31,58.0,,,,,
2012-06-01,58.0,,,,,
2012-06-02,58.0,,,,,
2012-06-03,58.0,,,,,
2012-06-04,58.0,,,,,
2012-06-05,58.0,,,,,
2012-06-06,58.0,,,,,
2012-06-07,58.0,,,,,
2012-06-08,58.0,,,,,
2012-06-09,58.0,,,,,
2012-06-10,58.0,,,,,
2012-06-11,58.0,,,,,
2012-06-12,58.0,,,,,
2012-06-13,58.0,,,,,
2012-06-14,58.0,,,,,
2012-06-15,58.0,,,,,
2012-06-16,58.0,,,,,
2012-06-17,58.0,,,,,
2012-06-18,58.0,,,,,
2012-06-19,58.0,,,,,
2012-06-20,58.0,,,,,
2012-06-21,58.0,,,,,
2012-06-22,58.0,,,,,
2012-06-23,58.0,,,,,
2012-06-24,58.0,,,,,
2012-06-25,58.0,,,,,
2012-06-26,58.0,,,,,
2012-06-27,58.0,,,,,
2012-06-28,58.0,,,,,
2012-06-29,58.0,,,,,
2012-06-30,58.0,,,,,
2012-07-01,58.0,,,,,
2012-07-02,58.0,,,,,
2012-07-03,58.0,,,,,
2012-07-04,58.0,,,,,
2012-07-05,58.0,,,,,
2012-07-06,58.0,,,,,
2012-07-07,58.0,,,,,
2012-07-08,58.0,,,,,
2012-07-09,58.0,,,,,
2012-07-10,58.0,,,,,
2012-07-11,58.0,,,,,
2012-07-12,58.0,,,,,
2012-07-13,58.0,,,,,
2012-07-14,58.0,,,,,
2012-07-15,58.0,,,,,
2012-07-16,58.0,,,,,
2012-07-17,58.0,,,,,
2012-07-18,58.0,,,,,
2012-07-19,58.0,,,,,
2012-07-20,58.0,,,,,
2012-07-21,58.0,,,,,
2012-07-22,58.0,,,,,
2012-07-23,58.0,,,,,
2012-07-24,58.0,,,,,
2012-07-25,58.0,,,,,
2012-07-26,58.0,,,,,
2012-07-27,58.0,,,,,
2012-07-28,58.0,,,,,
2012-07-29,58.0,,,,,
2012-07-30,58.0,,,,,
2012-07-31,58.0,,,,,
2012-08-01,58.0,,,,,
2012-08-02,58.0,,,,,
2012-08-03,58.0,,,,,
2012-08-04,58.0,,,,,
2012-08-05,58.0,,,,,
2012-08-06,58.0,,,,,
2012-08-07,58.0,,,,,
2012-08-08,58.0,,,,,
2012-08-09,58.0,,,,,
2012-08-10,58.0,,,,,
2012-08-11,58.0,,,,,
2012-08-12,58.0,,,,,
2012-08-13,58.0,,,,,
2012-08-14,58.0,,,,,
2012-08-15,58.0,,,,,
2012-08-16,58.0,,,,,
2012-08-17,58.0,,,,,
2012-08-18,58.0,,,,,
2012-08-19,58.0,,,,,
2012-08-20,58.0,,,,,
2012-08-21,58.0,,,,,
2012-08-22,58.0,,,,,
2012-08-23,58.0,,,,,
2012-08-24,58.0,,,,,
2012-08-25,58.0,,,,,
2012-08-26,58.0,,,,,
2012-08-27,58.0,,,,,
2012-08-28,58.0,,,,,
2012-08-29,58.0,,,,,
2012-08-30,58.0,,,,,
2012-08-31,58.0,,,,,
2012-09-01,58.0,,,,,
2012-09-02,58.0,,,,,
2012-09-03,58.0,,,,,
2012-09-04,58.0,,,,,
2012-09-05,58.0,,,,,
2012-09-06,58.0,,,,,
2012-09-07,58.0,,,,,
2012-09-08,58.0,,,,,
2012-09-09,58.0,,,,,
2012-09-10,58.0,,,,,
2012-09-11,58.0,,,,,
2012-09-12,58.0,,,,,
2012-09-13,58.0,,,,,
2012-09-14,58.0,,,,,
2012-09-15,58.0,,,,,
2012-09-16,58.0,,,,,
2012-09-17,58.0,,,,,
2012-09-18,58.0,,,,,
2012-09-19,58.0,,,,,
2012-09-20,58.0,,,,,
2012-09-21,58.0,,,,,
2012-09-22,58.0,,,,,
2012-09-23,58.0,,,,,
2012-09-24,58.0,,,,,
2012-09-25,58.0,,,,,
2012-09-26,58.0,,,,,
2012-09-27,58.0,,,,,
2012-09-28,58.0,,,,,
2012-09-29,58.0,,,,,
2012-09-30,58.0,,,,,
2012-10-01,58.0,,,,,
2012-10-02,58.0,,,,,
2012-10-03,58.0,,,,,
2012-10-04,58.0,,,,,
2012-10-05,58.0,,,,,
2012-10-06,58.0,,,,,
2012-10-07,58.0,,,,,
2012-10-08,58.0,,,,,
2012-10-09,58.0,,,,,
2012-10-10,58.0,,,,,
2012-10-11,58.0,,,,,
2012-10-12,58.0,,,,,
2012-10-13,58.0,,,,,
2012-10-14,58.0,,,,,
2012-10-15,58.0,,,,,
2012-10-16,58.0,,,,,
2012-10-17,58.0,,,,,
2012-10-18,58.0,,,,,
2012-10-19,58.0,,,,,
2012-10-20,58.0,,,,,
2012-10-21,58.0,,,,,
2012-10-22,58.0,,,,,
2012-10-23,58.0,,,,,
2012-10-24,58.0,,,,,
2012-10-25,58.0,,,,,
2012-10-26,58.0,,,,,
2012-10-27,58.0,,,,,
2012-10-28,58.0,,,,,
2012-10-29,58.0,,,,,
2012-10-30,58.0,,,,,
2012-10-31,58.0,,,,,
2012-11-01,58.0,,,,,
2012-11-02,58.0,,,,,
2012-11-03,58.0,,,,,
2012-11-04,58.0,,,,,
2012-11-05,58.0,,,,,
2012-11-06,58.0,,,,,
2012-11-07,58.0,,,,,
2012-11-08,58.0,,,,,
2012-11-09,58.0,,,,,
2012-11-10,58.0,,,,,
2012-11-11,58.0,,,,,
2012-11-12,58.0,,,,,
2012-11-13,58.0,,,,,
2012-11-14,58.0,,,,,
2012-11-15,58.0,,,,,
2012-11-16,58.0,,,,,
2012-11-17,58.0,,,,,
2012-11-18,58.0,,,,,
2012-11-19,58.0,,,,,
2012-11-20,58.0,,,,,
2012-11-21,58.0,,,,,
2012-11-22,58.0,,,,,
2012-11-23,58.0,,,,,
2012-11-24,58.0,,,,,
2012-11-25,58.0,,,,,
2012-11-26,58.0,,,,,
2012-11-27,58.0,,,,,
2012-11-28,58.0,,,,,
2012-11-29,58.0,,,,,
2012-11-30,58.0,,,,,
2012-12-01,58.0,,,,,
2012-12-02,58.0,,,,,
2012-12-03,58.0,,,,,
2012-12-04,58.0,,,,,
2012-12-05,58.0,,,,,
2012-12-06,58.0,,,,,
2012-12-07,58.0,,,,,
2012-12-08,58.0,,,,,
2012-12-09,58.0,,,,,
2012-12-10,58.0,,,,,
2012-12-11,58.0,,,,,
2012-12-12,58.0,,,,,
2012-12-13,58.0,,,,,
2012-12-14,58.0,,,,,
2012-12-15,58.0,,,,,
2012-12-16,58.0,,,,,
2012-12-17,58.0,,,,,
2012-12-18,58.0,,,,,
2012-12-19,58.0,,,,,
2012-12-20,58.0,,,,,
2012-12-21,58.0,,,,,
2012-12-22,58.0,,,,,
2012-12-23,58.0,,,,,
2012-12-24,58.0,,,,,
2012-12-25,58.0,,,,,
2012-12-26,58.0,,,,,
2012-12-27,58.0,,,,,
2012-12-28,58.0,,,,,
2012-12-29,58.0,,,,,
2012-12-30,58.0,,,,,
2012-12-31,58.0,,,,,
2013-01-01,58.0,,,,,
2013-01-02,58.0,,,,,
2013-01-03,58.0,,,,,
2013-01-04,58.0,,,,,
2013-01-05,58.0,,,,,
2013-01-06,58.0,,,,,
2013-01-07,58.0,,,,,
2013-01-08,58.0,,,,,
2013-01-09,58.0,,,,,
2013-01-10,58.0,,,,,
2013-01-11,58.0,,,,,
2013-01-12,58.0,,,,,
2013-01-13,58.0,,,,,
2013-01-14,58.0,,,,,
2013-01-15,58.0,,,,,
2013-01-16,58.0,,,,,
2013-01-17,58.0,,,,,
2013-01-18,58.0,,,,,
2013-01-19,58.0,,,,,
2013-01-20,58.0,,,,,
2013-01-21,58.0,,,,,
2013-01-22,58.0,,,,,
2013-01-23,58.0,,,,,
2013-01-24,58.0,,,,,
2013-01-25,58.0,,,,,
2013-01-26,58.0,,,,,
2013-01-27,58.0,,,,,
2013-01-28,58.0,,,,,
2013-01-29,58.0,,,,,
2013-01-30,58.0,,,,,
2013-01-31,58.0,,,,,
2013-02-01,58.0,,,,,
2013-02-02,58.0,,,,,
2013-02-03,58.0,,,,,
2013-02-04,58.0,,,,,
2013-02-05,58.0,,,,,
2013-02-06,58.0,,,,,
2013-02-07,58.0,,,,,
2013-02-08,58.0,,,,,
2013-02-09,58.0,,,,,
2013-02-10,58.0,,,,,
2013-02-11,58.0,,,,,
2013-02-12,58.0,,,,,
2013-02-13,58.0,,,,,
2013-02-14,58.0,,,,,
2013-02-15,58.0,,,,,
2013-02-16,58.0,,,,,
2013-02-17,58.0,,,,,
2013-02-18,58.0,,,,,
2013-02-19,58.0,,,,,
2013-02-20,58.0,,,,,
2013-02-21,58.0,,,,,
2013-02-22,58.0,,,,,
2013-02-23,58.0,,,,,
2013-02-24,58.0,,,,,
2013-02-25,58.0,,,,,
2013-02-26,58.0,,,,,
2013-02-27,58.0,,,,,
2013-02-28,58.0,,,,,
2013-03-01,58.0,,,,,
2013-03-02,58.0,,,,,
2013-03-03,58.0,,,,,
2013-03-04,58.0,,,,,
2013-03-05,58.0,,,,,
2013-03-06,58.0,,,,,
2013-03-07,58.0,,,,,
2013-03-08,58.0,,,,,
2013-03-09,58.0,,,,,
2013-03-10,58.0,,,,,
2013-03-11,58.0,,,,,
