0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.07407407407407407 0.3592814371257485 0.3977055449330784 0.11064425770308123
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.037037037037037035 0.3652694610778443 0.1491395793499044 0.058823529411764705
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.2155688622754491 0.09751434034416825 0.211484593837535
0.35634743875278396 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.49700598802395207 0.248565965583174 0.18907563025210083
0.6124721603563474 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.40119760479041916 0.20650095602294455 0.1792717086834734
0.5 0.5 0.5 0.5 0.19245283018867926 0.5 0.6057268722466961 0.07407407407407407 0.41317365269461076 0.2887189292543021 0.24089635854341737
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.14814814814814814 0.41916167664670656 0.28680688336520077 0.1722689075630252
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.41317365269461076 0.24091778202676864 0.3025210084033613
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.2275449101796407 0.25047801147227533 0.530812324929972
0.22494432071269488 0.14864864864864866 0.5 0.5 0.5 0.5 0.5 0.037037037037037035 0.39520958083832336 0.21032504780114722 0.511204481792717
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.037037037037037035 0.3413173652694611 0.32695984703632885 0.19047619047619047
0.43207126948775054 0.4648648648648649 0.5 0.5 0.5 0.5 0.5 0.037037037037037035 0.3473053892215569 0.20076481835564053 0.23949579831932774
0.7951002227171492 0.8918918918918919 0.5 0.5 0.5 0.5 0.5 0.0 0.1437125748502994 0.1701720841300191 0.1092436974789916
0.5 0.5 0.11935483870967742 0.5 0.5 0.5 0.5 0.0 0.16766467065868262 0.04206500956022945 0.11204481792717087
0.0 0.5 0.25483870967741934 0.7842105263157895 0.5 0.5 0.5 0.0 0.10179640718562874 0.09560229445506692 0.037815126050420166
0.5 0.5 0.1 0.5 0.5 0.5 0.5 0.0 0.16766467065868262 0.10133843212237094 0.018207282913165267
0.5256124721603563 0.5 0.5 0.5 0.5 0.5 0.5 0.037037037037037035 0.6766467065868264 0.5181644359464627 0.2647058823529412
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.037037037037037035 0.6826347305389222 0.45124282982791586 0.5756302521008403
0.37193763919821826 0.0 0.5 0.5 0.5 0.5 0.5 0.6296296296296297 0.6287425149700598 0.5793499043977055 0.8725490196078431
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.8518518518518519 0.6946107784431138 0.6940726577437859 0.6204481792717087
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.19161676646706588 0.07648183556405354 0.07703081232492998
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.3333333333333333 0.2754491017964072 0.24091778202676864 0.22829131652661064
0.19599109131403117 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.24550898203592814 0.08030592734225621 0.1876750700280112
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.14814814814814814 0.4491017964071856 0.2179732313575526 0.3445378151260504
0.5 0.5 0.5 0.5 0.15849056603773584 0.5 0.5881057268722467 0.2222222222222222 0.3473053892215569 0.25621414913957935 0.25770308123249297
0.267260579064588 0.5 0.5 0.5 0.5 0.5 0.5 0.1111111111111111 0.17964071856287425 0.21223709369024857 0.12324929971988796
0.5 0.5 0.32903225806451614 0.5 0.5 0.5 0.5 0.0 0.5269461077844312 0.1931166347992352 1.0
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.10778443113772455 0.35946462715105165 0.22969187675070027
0.5 0.5 0.5 0.5 0.7094339622641509 0.5 0.33259911894273125 0.0 0.281437125748503 0.3135755258126195 0.0350140056022409
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.25925925925925924 0.48502994011976047 1.0 0.13025210084033614
0.5 0.5 0.5 0.5 0.5 0.5 0.5 1.0 0.6706586826347305 0.40344168260038243 0.04481792717086835
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.07407407407407407 0.12574850299401197 0.036328871892925434 0.3403361344537815
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.19161676646706588 0.30210325047801145 0.011204481792717087
0.5 0.5 0.5 0.5 0.5962264150943396 0.5 0.05506607929515418 0.0 0.011976047904191617 0.015296367112810707 0.06722689075630252
0.5 0.5 0.0 0.5 0.5 0.5 0.5 0.0 0.40718562874251496 0.13957934990439771 0.5406162464985994
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.14814814814814814 0.6107784431137725 0.6347992351816444 0.20868347338935575
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.37037037037037035 0.6586826347305389 0.655831739961759 0.2184873949579832
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.4491017964071856 0.2944550669216061 0.38935574229691877
0.5 0.5 0.5 0.5 0.5811320754716981 0.5 0.6585903083700441 0.18518518518518517 0.2215568862275449 0.5315487571701721 0.31092436974789917
