0.3717948717948718 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.09271523178807947 0.0 0.1 0.04878048780487805 0.09868421052631579 0.08116883116883117 0.12462462462462462
0.2863247863247863 0.0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.11764705882352941 0.07801418439716312 0.5 0.5 0.5 0.2926829268292683 0.09868421052631579 0.0 0.19369369369369369
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.32671081677704195 0.6666666666666666 0.46153846153846156 0.0975609756097561 0.5263157894736842 0.12824675324675325 0.2852852852852853
0.9658119658119658 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.17105263157894737 0.37987012987012986 0.5435435435435435
0.688034188034188 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.24017467248908297 0.0 0.14184397163120568 0.282560706401766 0.0 0.2230769230769231 0.5121951219512195 0.18421052631578946 0.26785714285714285 0.07807807807807808
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.7991266375545851 0.0 0.46099290780141844 0.5 0.5 0.5 0.024390243902439025 0.42105263157894735 0.3425324675324675 0.14714714714714713
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05458515283842795 0.0 0.1773049645390071 0.5 0.5 0.5 0.0 0.1118421052631579 0.024350649350649352 0.052552552552552555
0.5 0.5 0.5 0.34029227557411273 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.11135371179039301 0.0 0.16312056737588654 0.5 0.5 0.5 0.024390243902439025 0.16447368421052633 0.0633116883116883 0.0990990990990991
0.0 0.5990712074303406 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.05739514348785872 0.0 0.015384615384615385 0.0 0.006578947368421052 0.05519480519480519 0.1036036036036036
0.06623931623931624 0.6099071207430341 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.02869757174392936 0.0 0.0 0.0 0.0 0.025974025974025976 0.09759759759759759
0.07264957264957266 0.6222910216718266 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.17467248908296942 0.0 0.2624113475177305 0.5 0.5 0.5 0.4878048780487805 0.08552631578947369 0.32792207792207795 0.05855855855855856
0.5 0.5 0.5 0.5 0.5 0.5 0.39832285115303984 0.5 0.5 0.4025695931477516 0.0 0.5 0.5 0.5 0.18763796909492272 0.0 0.3769230769230769 0.0 0.23684210526315788 0.045454545454545456 0.12762762762762764
0.5 0.5 0.5 0.23382045929018788 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.13024282560706402 0.0 0.38461538461538464 0.0 0.3092105263157895 0.08116883116883117 0.14264264264264265
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0 0.20394736842105263 0.31006493506493504 0.37987987987987987
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.6821192052980133 0.0 0.2230769230769231 0.0 0.21052631578947367 0.2905844155844156 0.6501501501501501
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.16335540838852097 0.0 0.4307692307692308 0.21951219512195122 0.3223684210526316 0.32305194805194803 0.6621621621621622
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5720524017467249 0.29411764705882354 0.574468085106383 0.5 0.5 0.5 1.0 0.5855263157894737 0.5698051948051948 0.3333333333333333
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.32751091703056767 0.11764705882352941 0.5390070921985816 1.0 0.0 0.7615384615384615 0.0975609756097561 0.4407894736842105 0.4107142857142857 0.8408408408408409
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.22489082969432314 0.17647058823529413 0.2553191489361702 0.5 0.5 0.5 0.1951219512195122 0.4144736842105263 0.22564935064935066 0.2087087087087087
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.024390243902439025 0.09210526315789473 0.017857142857142856 0.06906906906906907
0.5 0.5 0.5 0.4572025052192067 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.3165938864628821 0.0 0.425531914893617 0.5 0.5 0.5 0.36585365853658536 0.3881578947368421 0.31006493506493504 0.1006006006006006
